Timestamp,Site,Total_Energy_Consumption_MWh,Energy_Intensity_kWh_per_liter,Scope_1_Emissions_tonnes_CO2e,Scope_2_Emissions_tonnes_CO2e,Carbon_Intensity_kgCO2e_per_liter,On_Site_Renewable_Energy_Percentage,Boiler_Efficiency_Percentage,Water_Consumption_liters_per_liter,Waste_Heat_Recovery_Efficiency_Percentage,Fuel_Type_Gas_Usage_GJ,Logistics_Carbon_Footprint_kgCO2e_per_km
2024-01-15,Cameronbridge,1179.66316784621,54.809896302678474,609.831583923105,733.831583923105,24.64608815415278,25.841803393896857,80.03531118885769,3.1969628674999226,57.97889333691097,4714.484294613399,93.1473411857337
2024-01-16,Cameronbridge,1200.0,51.49068261560329,620.0,744.0,23.197124083372827,26.119190801820103,80.14015540540723,3.16569096210345,52.646866566156774,4742.347733028003,98.86618419442915
2024-01-17,Cameronbridge,1220.33683215379,54.427466616299846,630.168416076895,754.168416076895,24.919484889559754,22.953595572991162,82.8230238161065,3.2362863188193645,51.006095605675256,4713.845604872414,90.34931709797262
2024-01-18,Cameronbridge,1237.1572412738697,54.030939463012814,638.5786206369348,762.5786206369348,22.94920925129114,26.072732344946573,81.24428951655548,3.0271931386416773,54.10776690479903,4717.038423640199,98.88886301043507
2024-01-19,Cameronbridge,1247.5528258147576,51.62031144278692,643.7764129073788,767.7764129073788,23.239569973924443,24.62138416553657,84.9241429188796,3.1958133014636116,59.021032997716006,4835.506403925816,94.56261467817713
2024-01-20,Cameronbridge,1249.7260947684138,51.209858231008624,644.8630473842069,768.8630473842069,22.907967130453102,23.663074626899288,81.78439604900866,3.0917797064359016,55.989097447281864,4741.692968936411,94.94720025324858
2024-01-21,Cameronbridge,1243.301270189222,52.60244800232313,641.650635094611,765.650635094611,22.319233721824602,27.381451277660876,79.58534305991998,3.431410901462069,51.774884358536596,4853.373276141916,97.188785320844
2024-01-22,Cameronbridge,1229.3892626146237,53.71904097189442,634.6946313073119,758.6946313073119,23.19909634911592,24.227234223994845,79.60889315734168,3.229955286108483,56.82081791589407,4784.59006900352,97.06279738603192
2024-01-23,Cameronbridge,1210.395584540888,51.67837458954389,625.197792270444,749.197792270444,22.420449878745455,27.032928110656876,81.42815777525298,3.4227932376982464,59.92487393175748,4712.90415307292,93.00072981606027
2024-01-24,Cameronbridge,1189.604415459112,50.64470790507914,614.802207729556,738.802207729556,24.11031605453456,23.20947103805973,78.42864567644749,3.04447342800542,55.86094745744879,4814.698391916311,93.37775688946415
2024-01-25,Cameronbridge,1170.6107373853763,50.407843354225186,605.3053686926881,729.3053686926881,22.73914549713196,26.96199229032095,83.63909104212034,3.3369957652689397,52.002996354960416,4841.021507391434,99.4721260049984
2024-01-26,Cameronbridge,1156.698729810778,51.7926745661311,598.349364905389,722.349364905389,24.603095665685927,23.750625575263786,76.52153086366448,3.4268409842153202,50.81597772634903,4771.136820074955,95.06572332735232
2024-01-27,Cameronbridge,1150.2739052315862,52.423114101270976,595.1369526157931,719.1369526157931,23.02018330605576,24.252696646129344,77.7039089473407,3.238407003456617,56.19823784498999,4873.7181012004985,99.71767637877065
2024-01-28,Cameronbridge,1152.4471741852424,54.16478508048457,596.2235870926212,720.2235870926212,23.277002390306002,22.90924349554286,83.47758130417598,3.2734657081532244,55.34218556344823,4726.403678600122,98.63691613363997
2024-01-29,Cameronbridge,1162.8427587261303,50.86800378124469,601.4213793630652,725.4213793630652,22.92390303747577,26.350397991910683,80.79580999277319,3.47493190289629,54.00826878846334,4855.9304137159825,96.92118541737196
2024-01-30,Cameronbridge,1179.66316784621,51.64261191988471,609.831583923105,733.831583923105,22.405556430117,24.983523112544972,75.789271456927,3.0039008056836707,56.516266746323595,4878.203751022495,91.85682309541276
2024-01-31,Cameronbridge,1200.0,53.63344985490023,620.0,744.0,24.328654407933694,23.04963430927871,83.22702195278154,3.4432303685889813,58.45864634589867,4787.620407425393,91.07617305781312
2024-01-01,Blackgrange,850.0,51.95207900373609,400.0,480.0,22.51506578893539,50.56119771291891,76.06127044209315,3.1760827267261464,51.770691231729266,3355.6262049379548,97.91865178586849
2024-01-02,Blackgrange,870.33683215379,54.9046944477901,410.168416076895,490.168416076895,22.267904907841174,51.2950736222556,80.34098050121231,3.4070361358734798,58.42628110677974,3361.039079793851,90.0476267192127
2024-01-03,Blackgrange,887.1572412738697,53.1529566014422,418.57862063693483,498.57862063693483,23.82140441895532,49.767249886764816,78.59551485625343,3.0055977991398115,55.97763765303796,3305.895277746692,90.95085827532014
2024-01-04,Blackgrange,897.5528258147576,54.66152423684162,423.7764129073788,503.7764129073788,24.395467750156424,51.95764954660441,83.78703132506664,3.353966245921869,50.199730716546426,3300.001558155492,95.68852695248684
2024-01-05,Blackgrange,899.7260947684136,51.747316024217874,424.8630473842068,504.8630473842068,22.18785081455829,50.80073850952346,77.75376202355655,3.0447547181420873,51.28319684825289,3372.016237700908,97.90910075193048
2024-01-06,Blackgrange,893.3012701892219,50.23588102454298,421.65063509461095,501.65063509461095,23.84444039122388,50.63892712657508,83.17096083630842,3.1609689560948224,57.4260516109765,3356.059683535003,92.83434364768607
2024-01-07,Blackgrange,879.3892626146237,54.303060094938196,414.69463130731185,494.69463130731185,22.606412343244063,47.81079965157576,80.73170251043851,3.0571645535194127,53.407515322930045,3457.3559137480524,90.54142791151808
2024-01-08,Blackgrange,860.395584540888,51.24617836465505,405.197792270444,485.197792270444,23.12799187069239,49.92463437819043,83.19560932400857,3.3464787837616377,59.00356761101929,3451.467938129155,95.92752180581597
2024-01-09,Blackgrange,839.604415459112,50.57316615906111,394.802207729556,474.802207729556,24.947611324731376,47.59963755305982,75.75637978934023,3.2096641737281275,50.27441779333834,3336.869006180105,90.51368573285264
2024-01-10,Blackgrange,820.6107373853763,51.620058018479696,385.30536869268815,465.30536869268815,22.72391545626125,48.54237882142554,79.33058376533506,3.476506227592639,54.69355219449016,3320.6955731305134,92.70759088954296
2024-01-11,Blackgrange,806.6987298107781,54.866109946926755,378.34936490538905,458.34936490538905,22.443190686498898,47.54461160286896,79.37254028140431,3.3406556435326538,50.08681849206893,3308.8275409393746,92.4367797399695
2024-01-12,Blackgrange,800.2739052315864,50.423354289831785,375.1369526157932,455.1369526157932,23.42413800332261,51.747137091405854,82.08628211521165,3.358001588596984,54.098133135884666,3429.4052065278956,99.4285337887489
2024-01-13,Blackgrange,802.4471741852423,52.417436952925655,376.22358709262113,456.22358709262113,24.939915420693623,49.7466990925453,76.18737284140929,3.2107298851172894,54.774051920178835,3491.862611017554,99.0080971828827
2024-01-14,Blackgrange,812.8427587261302,51.26529765885996,381.4213793630651,461.4213793630651,22.243065258731058,49.95531088686985,81.01865960366247,3.143517449914878,50.833206467676504,3351.8676376718236,92.03292912305298
2024-01-15,Blackgrange,829.66316784621,53.227212026050125,389.831583923105,469.831583923105,22.446074070061375,51.158670744512065,83.82110048344452,3.075761503210421,52.45280666654076,3311.1728562033645,95.92439779982107
2024-01-16,Blackgrange,850.0,52.43610435738282,400.0,480.0,23.967981734909337,47.47339088258804,75.599103608971,3.3278464051506873,53.60819557340602,3482.204753263704,94.79852404851914
2024-01-17,Blackgrange,870.3368321537899,52.78869715842601,410.16841607689497,490.16841607689497,23.981358106487242,50.79204616996008,79.51577775987616,3.27617005992907,55.43362620636439,3400.777929392875,97.86467860033625
2024-01-18,Blackgrange,887.1572412738697,52.62320338276353,418.57862063693483,498.57862063693483,24.481567153020997,52.209686714812406,79.45967781860483,3.137304761091154,58.191026964387284,3456.3706768369393,95.89608908780698
2024-01-19,Blackgrange,897.5528258147576,54.11682341467649,423.7764129073788,503.7764129073788,24.753495456407897,48.34701830522735,83.18486807696166,3.201510867753472,52.49249308791023,3459.241258148963,94.42550606421322
2024-01-20,Blackgrange,899.7260947684136,52.29058568766023,424.8630473842068,504.8630473842068,24.359248345850183,51.21894133678387,82.45968652145453,3.4349226962358963,51.23778028261845,3443.1834275290475,95.65979285626834
2024-01-21,Blackgrange,893.301270189222,51.21208063183185,421.650635094611,501.650635094611,24.197229177766854,50.04616651335855,84.76443357336427,3.1464155761014645,54.88232765938074,3332.0851309380037,93.31701338643107
2024-01-22,Blackgrange,879.3892626146237,54.79926157392106,414.69463130731185,494.69463130731185,23.565842084067363,52.88271340195519,82.0488837399871,3.0440771242554754,52.16961499689314,3374.5325163007838,93.48826038455043
2024-01-23,Blackgrange,860.3955845408881,51.59944048827146,405.19779227044404,485.19779227044404,24.88566331513112,47.28676886979209,84.74051139438548,3.4496491369280076,51.01312974286939,3428.7333143986834,94.8206444107005
2024-01-24,Blackgrange,839.604415459112,53.785535808854014,394.802207729556,474.802207729556,23.40444084061038,49.19570138433688,77.18153508355526,3.3139905645450667,59.192492278981724,3465.2036948389523,97.9280563759348
2024-01-25,Blackgrange,820.6107373853764,51.74604658516513,385.3053686926882,465.3053686926882,22.12590754486839,50.77880313575106,79.01634764173966,3.2941197649231775,59.98674294666465,3427.211342294115,93.90596919047282
2024-01-26,Blackgrange,806.6987298107781,50.05879554686327,378.34936490538905,458.34936490538905,23.4784906916702,48.63559423432668,82.08425756982719,3.277761888367595,53.087291033027775,3465.28648034217,96.41848607574369
2024-01-27,Blackgrange,800.2739052315864,52.47920731754852,375.1369526157932,455.1369526157932,22.384055508293994,50.6388433122351,77.28159100300093,3.391346081827815,56.22231665125648,3372.530830049207,95.90041901516398
2024-01-28,Blackgrange,802.4471741852423,53.6890453538627,376.22358709262113,456.22358709262113,23.30875260828228,50.77844968841714,78.5128211680125,3.189147218837987,59.50858836637624,3385.080578447745,91.56068281279653
2024-01-29,Blackgrange,812.8427587261302,54.72647780706577,381.4213793630651,461.4213793630651,23.73889017386224,47.07499958074509,82.22327909493511,3.1727257800265263,56.00912050867757,3415.662295601866,94.03425570842222
2024-01-30,Blackgrange,829.66316784621,51.59250461771953,389.831583923105,469.831583923105,22.741428935257943,49.186831795814435,80.58753179040733,3.424281884931091,54.44806112866476,3343.4413338858617,92.5224005557348
2024-01-31,Blackgrange,850.0,54.061388936658794,400.0,480.0,23.739364816852706,47.041822270749606,80.99405318543167,3.3130310848114473,59.51283028727767,3336.8160009880526,94.21253593752922
2024-01-01,Glenkinchie,750.0,54.88111070875605,360.0,432.0,23.701653999774997,30.22213076527092,81.72300909083101,3.3647172147083366,50.056343035778966,3021.4500285383942,90.27703513707382
2024-01-02,Glenkinchie,770.33683215379,54.91156524572168,370.168416076895,442.168416076895,23.690412423423407,27.67323850517712,76.91833287784824,3.4428382767982217,57.80396396412854,3041.1140524462603,92.31211495948403
2024-01-03,Glenkinchie,787.1572412738697,53.17026089193951,378.57862063693483,450.57862063693483,23.948289148388923,32.62804728812274,76.11810378598088,3.397527568789959,53.8472678590998,2919.690284457983,97.7158445444337
2024-01-04,Glenkinchie,797.5528258147576,52.09765792519166,383.7764129073788,455.7764129073788,24.30290714854495,27.488330061930924,80.38682931545165,3.3116097568775356,50.26671870734693,3058.366597099269,98.06520456773404
2024-01-05,Glenkinchie,799.7260947684136,54.81320785107328,384.8630473842068,456.8630473842068,22.33503113160518,29.753417893078545,83.30315528713565,3.276718938160897,54.288154907873825,3085.2472935390497,96.44638472787936
2024-01-06,Glenkinchie,793.3012701892219,50.75743231546555,381.65063509461095,453.65063509461095,24.313699761779745,30.937519772197348,84.91693046536571,3.2924436854896677,50.145485414840074,2977.9461670517253,99.96896172136215
2024-01-07,Glenkinchie,779.3892626146237,54.308355879586244,374.69463130731185,446.69463130731185,23.420774678347144,31.544874805946932,76.11457666849152,3.112533330067134,50.99976402274481,3099.765808280355,93.95436745833467
2024-01-08,Glenkinchie,760.395584540888,53.72764156269487,365.197792270444,437.197792270444,22.195189394893465,27.40288094310465,83.09627124541026,3.117729834871957,58.88972992672666,2921.934205756352,96.40780909726713
2024-01-09,Glenkinchie,739.604415459112,53.13055991160725,354.802207729556,426.802207729556,22.59720189213302,27.51313383745128,84.77784135652162,3.382064899194381,56.98866984229666,2937.865397648923,92.42312631653242
2024-01-10,Glenkinchie,720.6107373853763,54.99325934843458,345.30536869268815,417.30536869268815,23.608400188727565,30.149240034275934,78.03320944976294,3.236227670833053,54.26986981019706,3071.604935144543,92.72416994600289
2024-01-11,Glenkinchie,706.6987298107781,53.22743181068473,338.34936490538905,410.34936490538905,23.674258577077776,29.97298231043138,80.20480470525801,3.106992425395517,58.519778471572735,3059.4067974727,97.08765561369455
2024-01-12,Glenkinchie,700.2739052315864,51.16586087179084,335.1369526157932,407.1369526157932,23.488045218315854,31.306360459596917,83.71295645506089,3.4839599846638483,51.8967390022928,2900.688504921748,95.38757216388777
2024-01-13,Glenkinchie,702.4471741852423,54.661649144817424,336.22358709262113,408.22358709262113,23.40274368532213,27.736269184903566,84.96728504922002,3.309262550867109,57.21868222535803,3023.516817535287,95.12135913636972
2024-01-14,Glenkinchie,712.8427587261302,54.07708311602737,341.4213793630651,413.4213793630651,22.11880330863888,27.657829087893177,78.16917106066298,3.472386802511173,53.833750839808836,3043.071987742937,95.89635514039729
2024-01-15,Glenkinchie,729.66316784621,53.969558261220755,349.831583923105,421.831583923105,24.054792454581033,31.078745835741923,79.70115012504569,3.1849056439962933,53.713373806113395,2912.869359342365,99.5674487695714
2024-01-16,Glenkinchie,750.0,52.6959101719749,360.0,432.0,22.687704493904068,28.382072727130137,78.33739983049388,3.4754971990832946,57.4423338449253,2982.460979343549,98.30427845999066
2024-01-17,Glenkinchie,770.3368321537899,51.62329744469219,370.16841607689497,442.16841607689497,23.320032507535636,30.457267858739414,78.72900387176367,3.11535165275631,54.620964563400015,2912.86494093194,92.2304167936832
2024-01-18,Glenkinchie,787.1572412738697,51.89857579729111,378.57862063693483,450.57862063693483,22.17764821154648,27.438727399435063,84.91534745938074,3.3259366453166495,59.32190121975988,2948.8238245488583,95.76983430499735
2024-01-19,Glenkinchie,797.5528258147576,54.71714518971248,383.7764129073788,455.7764129073788,24.38157534393974,29.672592545287902,81.82038400534408,3.3620867766187907,56.0768494601465,3007.378063356225,98.85742450633315
2024-01-20,Glenkinchie,799.7260947684136,50.72322233083112,384.8630473842068,456.8630473842068,24.43979768243539,29.340480585414628,81.68333489979199,3.023912955542248,54.85446075404632,2914.9541167176985,94.11682844085063
2024-01-21,Glenkinchie,793.301270189222,52.18503188325425,381.650635094611,453.650635094611,22.686202823044432,28.217873426616457,76.46335279715198,3.335440002977557,54.24352396797406,2906.9727561883287,95.20553305884006
2024-01-22,Glenkinchie,779.3892626146237,51.15535134226977,374.69463130731185,446.69463130731185,24.76230878672236,27.13396557760782,83.44567422588949,3.4030523036074847,50.260338404421155,3029.3369827905717,93.43273092739815
2024-01-23,Glenkinchie,760.3955845408881,53.280233837895445,365.19779227044404,437.19779227044404,23.099875808101263,27.337466549828438,78.82441766610002,3.289625715881458,55.70906848239211,2928.6938094551642,93.26688727341913
2024-01-24,Glenkinchie,739.604415459112,51.00877724433096,354.802207729556,426.802207729556,24.171368502794287,29.090264358902914,75.92595535163754,3.1890863417756456,59.98355692285797,2918.469801111726,97.22368928026096
2024-01-25,Glenkinchie,720.6107373853764,54.033560715882764,345.3053686926882,417.3053686926882,24.870929121807535,32.90462194418093,83.18721014147005,3.4154417106679027,57.200497436083396,3020.430763181721,92.95739728919095
2024-01-26,Glenkinchie,706.6987298107781,53.15954301418389,338.34936490538905,410.34936490538905,22.92605986526831,29.697553875941367,84.27646220043803,3.3270256153220865,55.34602043861296,2993.61104081611,97.1265637445427
2024-01-27,Glenkinchie,700.2739052315864,54.10851469547235,335.1369526157932,407.1369526157932,24.280502696296473,32.863618612579124,83.60388955375224,3.420846729414018,53.926067068367665,2911.65062303525,91.43155475598043
2024-01-28,Glenkinchie,702.4471741852423,53.02838598354327,336.22358709262113,408.22358709262113,22.364316719867947,28.16533500651421,80.73873007859191,3.3035258247225094,53.52086267113531,2948.120140818937,90.54295071931334
2024-01-29,Glenkinchie,712.8427587261302,51.99646978157648,341.4213793630651,413.4213793630651,23.97961325247717,32.81905198655784,81.37581896482507,3.2901836148764176,51.45175425285708,3024.7590671282,90.94866630637118
2024-01-30,Glenkinchie,729.66316784621,52.344481106782254,349.831583923105,421.831583923105,22.78910414679403,27.20264433779525,78.36481394484741,3.384800141954121,55.12189859458027,2937.5126408203373,91.4149541856831
2024-01-31,Glenkinchie,750.0,52.33988755306858,360.0,432.0,23.04582600769818,31.732791492301914,79.39410710085514,3.1233273479965056,53.451390544873725,3052.894459682575,96.06559125847978
2024-02-01,Cameronbridge,1180.0,51.90686622202299,600.0,690.0,22.979736670152942,29.837102108340968,78.43187683544383,2.984536441351235,58.80814588324856,4454.267323192713,97.22036664831384
2024-02-02,Cameronbridge,1197.3553495647022,52.259851628565116,607.809907304116,697.809907304116,22.910633294614076,26.275631020487744,82.30511264728061,2.8172335127584827,52.67603991363009,4558.547166785927,97.55719588437687
2024-02-03,Cameronbridge,1211.273259298721,50.29094814663356,614.0729666844245,704.0729666844245,23.34995724973712,29.058114856359243,83.65597081552899,2.841904927148077,58.69894932710453,4471.583402453159,96.12282189811805
2024-02-04,Cameronbridge,1218.997116487273,48.44115248435111,617.5487024192728,707.5487024192728,22.242869742284345,30.4836407820228,80.84149826455041,3.1747818831111174,57.427315979690775,4412.641936970708,96.17677405191849
2024-02-05,Cameronbridge,1218.997116487273,50.70024094064133,617.5487024192728,707.5487024192728,23.706419364943034,28.995133406157823,82.93776565996868,2.825256577685054,58.7394780480405,4497.67719975433,94.57214838344674
2024-02-06,Cameronbridge,1211.2732592987213,48.811110868279265,614.0729666844245,704.0729666844245,21.350827894314797,31.57163131053408,78.5105699190343,3.1291952838746964,52.81635059964228,4421.438900497761,96.95285842812262
2024-02-07,Cameronbridge,1197.3553495647022,50.34592836192072,607.809907304116,697.809907304116,22.220402212031505,27.326473348727244,82.79252166179941,3.126632497102149,52.22953913048912,4437.457918835537,93.16815901256078
2024-02-08,Cameronbridge,1180.0,50.03884970476901,600.0,690.0,22.671337202405155,29.89204406563495,78.76028136936607,2.8383323358527734,61.585222147497916,4491.242989270886,89.82438596125235
2024-02-09,Cameronbridge,1162.6446504352978,49.98566215266353,592.190092695884,682.190092695884,21.969143639982626,30.09026232197901,81.0680193895844,3.0259867849692386,52.04219531425507,4472.462681432259,92.78364706098019
2024-02-10,Cameronbridge,1148.726740701279,50.30219973744563,585.9270333155755,675.9270333155755,22.44716125737983,31.416038136144685,80.16502494422141,3.17070246543903,57.99068893090224,4552.668825707371,95.58708806767565
2024-02-11,Cameronbridge,1141.002883512727,49.538698555160416,582.4512975807272,672.4512975807272,23.74826003735355,30.96038134304178,83.97558652075871,3.232030910183719,56.68352860621615,4440.984167433845,93.82361548098974
2024-02-12,Cameronbridge,1141.002883512727,51.88269187261679,582.4512975807272,672.4512975807272,23.65247826853905,30.89750902506814,78.02978933631881,2.9574385190714993,58.874918752958415,4469.36927361065,88.82469557989121
2024-02-13,Cameronbridge,1148.7267407012787,50.983154870253735,585.9270333155755,675.9270333155755,23.703682742275543,26.052784297208355,81.25273859088212,3.0800316417907565,54.072511439762486,4540.115516218642,94.60900918177474
2024-02-14,Cameronbridge,1162.6446504352978,50.52708510979943,592.190092695884,682.190092695884,21.340471150311025,31.76426687439331,80.89368080735942,3.000986432238027,56.28403466986721,4423.034613395997,94.53673602425648
2024-02-15,Cameronbridge,1180.0,49.578952497859305,600.0,690.0,23.25345610195373,29.041198092071646,78.90932520247482,2.8397183048777723,52.65337578108678,4480.1091584168125,88.7248392349016
2024-02-16,Cameronbridge,1197.3553495647022,48.941148062766665,607.809907304116,697.809907304116,23.405330551290227,27.09862468466951,80.38598252758489,3.174148872279562,57.76103053913681,4442.8103734818515,93.72037243975896
2024-02-17,Cameronbridge,1211.273259298721,48.22528541896678,614.0729666844245,704.0729666844245,23.980309321176613,29.531608436952563,82.33705675625129,2.830419070056925,59.51504539625844,4524.293320425536,95.89236626036686
2024-02-18,Cameronbridge,1218.997116487273,48.75076666314512,617.5487024192728,707.5487024192728,22.483166909110935,27.58148539895425,80.5163799836299,2.8368996847787344,61.96525460175414,4514.62516755338,90.49942798436858
2024-02-19,Cameronbridge,1218.997116487273,49.93232162984131,617.5487024192728,707.5487024192728,23.686442188464966,27.600656730498557,81.57032786119504,2.9396675375623627,53.578606826221964,4566.012257480775,93.51820540865621
2024-02-20,Cameronbridge,1211.2732592987213,52.22804289234004,614.0729666844245,704.0729666844245,21.87967227887729,29.859703233789748,80.51346705187598,3.0551378285552313,53.567310144884175,4535.739408583302,91.80110408313926
2024-02-21,Cameronbridge,1197.3553495647022,50.76125397087857,607.809907304116,697.809907304116,22.349482025587708,30.744223954237512,78.99097406031929,3.286186843491912,54.141375611309584,4446.95530478399,91.76112344678027
2024-02-22,Cameronbridge,1180.0,49.37343244631793,600.0,690.0,22.85895033306082,27.869210176218953,83.77662383029389,3.065990748930721,59.3727406206817,4519.798143646893,93.0184265744014
2024-02-23,Cameronbridge,1162.6446504352978,51.33071373803232,592.190092695884,682.190092695884,21.845379850385175,29.992321931619273,83.92657359288894,2.9075897413990672,59.84475380743555,4541.316744995144,89.19186956369403
2024-02-24,Cameronbridge,1148.726740701279,48.70200055155356,585.9270333155755,675.9270333155755,23.133953935477727,28.9190635994571,81.76659123951491,3.2298368779290754,56.529592080481095,4444.235870197549,97.20477297936277
2024-02-25,Cameronbridge,1141.002883512727,48.10642486189616,582.4512975807272,672.4512975807272,23.18011776710839,27.26220191630986,83.88801534811013,3.137445201784043,54.15512016151139,4423.747512350389,91.02878284175104
2024-02-26,Cameronbridge,1141.002883512727,50.29560142990607,582.4512975807272,672.4512975807272,22.31031161515875,30.462129601509933,83.48105346521764,3.2126784060141524,58.33574192553295,4412.470918402497,96.56037254656216
2024-02-27,Cameronbridge,1148.7267407012787,48.68795704254857,585.9270333155755,675.9270333155755,21.739174014638554,29.760575983773844,78.57801686669853,3.043148519722461,58.00428714238423,4409.893166230758,88.87536308029915
2024-02-28,Cameronbridge,1162.6446504352978,50.6104471663549,592.1900926958839,682.1900926958839,21.847419914568185,30.89924960655068,78.14847678379343,3.184567019817235,59.457801734372005,4417.098692254333,91.78532467628051
2024-02-29,Cameronbridge,1180.0,50.341831753509965,600.0,690.0,21.929277491633737,31.943733445612516,78.98583534606841,3.1467053292694542,58.44224381783307,4411.07329012028,90.1302336242887
2024-02-01,Blackgrange,830.0,52.47353620753143,390.0,448.49999999999994,22.271516910309796,50.097091691564174,82.5745188099421,3.0064145696799227,54.5523772440778,3230.220761675638,94.26653080991338
2024-02-02,Blackgrange,847.3553495647024,50.25805029521864,397.80990730411605,456.309907304116,21.734638941622496,51.1150449181701,80.09914089047474,3.1054640208632756,56.920187299714726,3097.9489855934526,89.18380393654918
2024-02-03,Blackgrange,861.2732592987212,49.53252603669709,404.07296668442456,462.5729666844245,21.394088325443093,54.67736170109775,82.14285242165612,3.020049291963367,58.37540193215538,3175.967164454304,90.46526539755153
2024-02-04,Blackgrange,868.9971164872729,52.157947324829266,407.54870241927284,466.0487024192728,22.864545638095656,55.65888400218613,80.26890492861264,3.2299476065841795,53.31042732262818,3121.207032528857,89.3672132574527
2024-02-05,Blackgrange,868.9971164872729,48.50000778317887,407.54870241927284,466.0487024192728,22.624790470917855,55.468533345541594,83.80202290715374,3.0968309024801344,59.45908185044943,3128.615513060803,97.61619874489946
2024-02-06,Blackgrange,861.2732592987212,49.8111459565818,404.07296668442456,462.5729666844245,22.14382311380738,51.86102179060868,79.14238598005534,2.82899224490156,57.71807147501439,3209.26603444364,88.85818977340674
2024-02-07,Blackgrange,847.3553495647024,49.63843700148634,397.80990730411605,456.309907304116,23.07607980787834,52.058351148509644,79.82885984928751,3.290383463680613,60.23850347292674,3139.58548242768,93.94462183180504
2024-02-08,Blackgrange,830.0,50.3798446853193,390.0,448.49999999999994,21.407158945148343,53.47101664303443,83.32909546409138,3.247776540813467,55.012379670549365,3233.719278976019,97.76405415245046
2024-02-09,Blackgrange,812.6446504352976,52.81104605957469,382.19009269588395,440.6900926958839,23.618336299709107,53.018945407237524,83.93529855774051,2.9157415168845473,59.10678805401519,3173.1475739516354,96.84444772061708
2024-02-10,Blackgrange,798.7267407012788,51.97485836337884,375.92703331557544,434.4270333155754,21.68103650831795,55.61957869378223,83.10445979881122,3.250739032837765,58.88110330345262,3069.1589312969772,92.13455566041672
2024-02-11,Blackgrange,791.0028835127271,50.190760256922935,372.45129758072716,430.9512975807271,23.27504201815297,51.471378911116496,80.36533040533328,3.08596602654101,61.71395910975326,3096.4604776826586,92.76367434523567
